,ref,ERR1013161,ERR1013162,ERR1013163,ERR1013164,ERR1013165,ERR1013166,ERR1013167,ERR1013168,ERR1013169,ERR1013170,ERR1013171,ERR1013172,ERR1013173,ERR1013174,ERR1013175,ERR1013176,ERR1013177,ERR1013178,ERR1013179
TAEGUT_ERVK_SoloLTR_5941,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_14316,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
TAEGUT_ERVK_SoloLTR_14669,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_15385,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_20277,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_10082,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_19706,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_8726,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_19326,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_2121,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_870,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_13148,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_11872,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_16057,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_6302,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_1259,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_4656,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_5786,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_2332,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_12344,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_8579,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_16599,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_11289,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_13523,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_13929,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_14579,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_14005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_14806,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_967,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_8362,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_16472,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_22501,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_6602,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_19396,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_5503,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_18978,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_12015,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_13898,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_21113,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_2976,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_9773,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_19758,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_9053,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_23044,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_8593,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_13161,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_14173,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_2554,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_14293,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_20853,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_23489,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_21448,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_245,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_3297,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_563,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_1034,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_6665,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_13253,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_20177,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_22305,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_1626,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_7764,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_6631,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_16124,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_9613,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_4834,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_14148,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_16127,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_16588,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_2751,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_13095,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_9153,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_10037,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_17929,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_8474,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_21674,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_18632,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_17728,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_16087,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_13363,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_19116,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_8612,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_3827,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_15146,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_23025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_16798,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_19385,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_5978,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_14130,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_17432,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_18404,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_16365,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_5130,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_5981,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_12482,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_20476,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_11863,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_10537,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_24142,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_23749,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_17262,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_17410,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_1659,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_796,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_22493,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_19602,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_14928,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_16134,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_4930,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_6836,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_3453,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_22892,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_8022,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_7539,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_2816,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_8798,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_1028,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_21093,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_4228,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_6156,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_11783,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_3277,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_22091,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_3229,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_17994,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_4836,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_15091,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_15481,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAEGUT_ERVK_SoloLTR_6729,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_3133,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_17020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_11152,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_10355,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_6742,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_11290,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_23208,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_1513,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_6960,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_2506,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_5922,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_7345,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_15707,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_13860,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_7788,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_20315,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_6275,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_13870,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_17290,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_18648,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_9314,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_7621,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_10810,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_22296,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_12129,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_21203,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_9804,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_958,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_22208,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_18909,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_12262,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_23254,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_4793,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_12867,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_20041,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_1321,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_11571,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_14460,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_7090,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_9900,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_1815,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_10432,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_13338,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_8271,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_10258,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_14143,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_21420,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_7661,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_11164,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_13124,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_3322,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_19726,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_19110,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_13434,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_13449,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_18966,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_10123,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_20611,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_23448,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
TAEGUT_ERVK_SoloLTR_23891,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_9478,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1
TAEGUT_ERVK_SoloLTR_8141,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_17226,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_8495,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_12311,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_22916,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_13394,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_5310,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_19278,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_2846,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_24173,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_1549,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_9650,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_7062,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_6351,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_11856,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_15239,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_10396,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_12860,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_2137,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_24046,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_5521,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_23506,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_10500,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_13241,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_2356,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_10469,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_10104,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_5467,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_21417,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_23902,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_18642,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_20484,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_7245,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
